timestamp,date,length,low_price,high_price,opening_price,closing_price,volume,bdb_low,bdb_high,mme12,mme26,stochastic,macd
1504962000,2017-09-09T13:00:00Z,3600,253.0,257.79,257.79,253.01,199.41720133999993,252.41226335356734,258.1457366464327,221.73659507388126,221.6610948539109,0.002087682672231913,0.07550021997036538
1504965600,2017-09-09T14:00:00Z,3600,251.0,254.2,253.01,253.31,271.53635289,252.25211303366348,258.0378869663366,221.36165596258292,221.22096499047842,0.7218750000000033,0.140690972104494
1504969200,2017-09-09T15:00:00Z,3600,252.72,253.99,253.3,253.99,36.54990833,252.68514956239312,258.0038504376069,221.11626487366888,221.00809570399238,1.0,0.10816916967650059
1504972800,2017-09-09T16:00:00Z,3600,253.54,253.9,253.9,253.57,8.10998584,252.97052921511258,257.97647078488745,220.84770996725018,220.82992729509485,0.08333333333333333,0.017782672155334467
1504976400,2017-09-09T17:00:00Z,3600,250.31,253.56,253.56,250.63,217.7393423499999,253.27418648345557,257.85081351654446,220.0810205685168,220.40437283118786,0.09846153846153637,-0.323352262671051
1504980000,2017-09-09T18:00:00Z,3600,247.21,251.06,250.69,247.67,446.6039697,252.2601014156761,257.7768985843239,218.96186451546737,219.78024105984912,0.11948051948051434,-0.8183765443817492
1504983600,2017-09-09T19:00:00Z,3600,246.15,254.2,247.67,252.3,293.5546777500002,252.02238399135956,257.64061600864045,218.77299694970682,219.61389227940344,0.7639751552795054,-0.8408953296966217
1504987200,2017-09-09T20:00:00Z,3600,250.77,253.05,252.26,251.75,24.207046919999996,251.72836892604337,257.3646310739567,218.53161995140877,219.4254695385192,0.42982456140350406,-0.8938495871104237
1504990800,2017-09-09T21:00:00Z,3600,251.81,252.82,251.97,252.82,16.104428200000005,251.6772167631369,257.3467832368631,218.51289475975145,219.3902243924497,1.0,-0.8773296326982631
1504994400,2017-09-09T22:00:00Z,3600,251.75,254.2,252.16,254.19,23.345483469999998,251.75588028673732,257.38611971326264,218.70285831038376,219.4490418832045,0.9959183673469425,-0.7461835728207404
1504998000,2017-09-09T23:00:00Z,3600,254.2,255.0,254.2,254.77,14.72532663,251.76404892601556,257.3949510739844,218.94460757465748,219.5678820094693,0.7125000000000169,-0.6232744348118047
1505001600,2017-09-10T00:00:00Z,3600,253.01,254.76,254.76,253.01,3.3641735299999995,251.67286019385506,257.34513980614497,218.84641683641166,219.45043807886202,0.0,-0.6040212424503579
1505005200,2017-09-10T01:00:00Z,3600,253.01,253.79,253.79,253.01,0.5698000000000001,251.5388830880425,256.9191169119576,218.87036517368358,219.3668496607379,0.0,-0.49648448705431747
1505008800,2017-09-10T02:00:00Z,3600,249.02,253.0,253.0,249.02,64.48322180000002,251.0621564902884,256.3658435097118,218.26995554234486,218.98005046169766,0.0,-0.7100949193527981
1505012400,2017-09-10T03:00:00Z,3600,248.49,249.12,249.02,248.95,8.77387079,250.58211572619263,256.02588427380743,217.73715316497828,218.6561959040939,0.7301587301587029,-0.9190427391156106
1505016000,2017-09-10T04:00:00Z,3600,249.02,250.46,249.43,249.02,1.51894396,250.16929807910296,255.6407019208971,217.30587624826538,218.36649946455327,0.0,-1.060623216287894
1505019600,2017-09-10T05:00:00Z,3600,245.02,249.02,249.02,245.02,363.4193203000001,249.2235290903187,255.4884709096814,216.38587323850075,217.7862996005932,0.0,-1.4004263620924462
1505023200,2017-09-10T06:00:00Z,3600,241.02,245.26,245.26,241.03,535.8319577999999,247.73637265339087,255.45362734660918,215.05436194899247,216.95557916365433,0.0023584905660356016,-1.9012172146618695
1505026800,2017-09-10T07:00:00Z,3600,240.02,247.21,241.03,242.58,387.7896665800001,246.74662934459957,255.0363706554005,214.07076356064812,216.25902409794134,0.35605006954102963,-2.1882605372932176
1505030400,2017-09-10T08:00:00Z,3600,240.0,245.0,242.41,242.17,708.4665924399999,245.88549539294033,254.29650460705963,213.18688418600527,215.57655581635436,0.4339999999999975,-2.389671630349085
1505034000,2017-09-10T09:00:00Z,3600,240.0,242.47,241.78,240.0,219.37376918,244.75771186150817,254.12328813849186,212.08279350373132,214.80576609027887,0.0,-2.7229725865475416
1505037600,2017-09-10T10:00:00Z,3600,236.5,240.1,240.01,239.12,879.7634359400006,243.6317746666773,253.8302253333227,210.98485413053066,214.028398668173,0.7277777777777802,-3.043544537642333
1505041200,2017-09-10T11:00:00Z,3600,239.14,241.25,239.14,241.25,225.6390910899997,242.89671763322406,253.29128236677593,210.37201156643923,213.47620219690393,1.0,-3.1041906304647
1505044800,2017-09-10T12:00:00Z,3600,241.1,242.5,241.25,241.88,65.95337778999998,242.303593282626,252.71540671737407,209.98699831528697,213.0089818241085,0.5571428571428557,-3.0219835088215348
1505048400,2017-09-10T13:00:00Z,3600,241.65,243.68,241.87,243.33,164.17501907,241.91432077266947,252.37467922733057,209.8845771048121,212.67962545425954,0.8275862068965546,-2.795048349447427
1505052000,2017-09-10T14:00:00Z,3600,242.91,243.68,243.4,243.68,116.31086822999997,241.66283141124785,252.2271685887522,209.93442075887293,212.3852020405301,1.0,-2.4507812816571573
1505055600,2017-09-10T15:00:00Z,3600,243.68,248.0,243.68,244.98,160.07170914,241.4286010834111,251.7293989165889,210.17823747263165,212.26059914689316,0.30092592592592243,-2.082361674261506
1505059200,2017-09-10T16:00:00Z,3600,244.77,247.5,245.58,247.5,59.67659631000001,241.34784452766482,251.38515547233519,210.77113743004824,212.32868913890508,1.0,-1.5575517088568347
1505062800,2017-09-10T17:00:00Z,3600,247.5,258.1,247.5,255.5,1063.6010643800003,241.27961839341282,251.7213816065871,212.5875297896343,212.97692295361958,0.7547169811320739,-0.38939316398528945
1505066400,2017-09-10T18:00:00Z,3600,252.34,257.73,255.01,256.99,204.37039134000008,241.1831137437414,252.09788625625856,214.4362497239666,213.69165828591755,0.8627087198515757,0.7445914380490422
1505070000,2017-09-10T19:00:00Z,3600,255.31,258.0,256.99,255.31,170.46092678000005,241.16878117194557,252.16621882805435,215.70946217761232,214.258658942732,0.0,1.4508032348803113
1505073600,2017-09-10T20:00:00Z,3600,252.18,255.17,255.17,252.75,160.67223632999998,241.1705037609422,252.13849623905782,216.40084681044672,214.6239378052808,0.19063545150501568,1.776909005165919
1505077200,2017-09-10T21:00:00Z,3600,252.33,254.46,252.76,252.39,47.511270110000005,241.17387315497658,252.07312684502344,216.97523666494394,214.88912675578894,0.028169014084494827,2.086109909154999
1505080800,2017-09-10T22:00:00Z,3600,252.36,255.99,252.37,255.97,93.29323372000002,241.16941668162912,252.772583318371,218.03070626088308,215.40512589283995,0.9944903581267189,2.6255803680431313
1505084400,2017-09-10T23:00:00Z,3600,249.51,255.77,255.01,249.51,141.98743412999997,241.18659180717674,252.81140819282342,217.8847030738844,215.39417352883626,0.0,2.4905295450481333
1505088000,2017-09-11T00:00:00Z,3600,247.2,250.38,250.38,247.2,33.7242653,241.11372644760368,252.7022735523964,217.39240353587476,215.19935634637568,0.0,2.193047189499083
1505091600,2017-09-11T01:00:00Z,3600,250.27,250.92,250.79,250.92,15.28985343,241.3623526899838,253.04364731001627,217.51878349080948,215.28842069368858,1.0,2.230362797120904
1505095200,2017-09-11T02:00:00Z,3600,251.67,253.97,251.67,253.97,26.54212471,242.01228897597696,253.68771102402303,218.08815602056814,215.61423961971792,1.0,2.4739164008502144
1505098800,2017-09-11T03:00:00Z,3600,254.0,258.11,254.0,256.77,90.99067497000001,242.54575285283795,254.57324714716208,218.97413550717022,216.1231479452211,0.6739659367396527,2.8509875619491254
1505102400,2017-09-11T04:00:00Z,3600,243.12,256.95,256.95,245.93,159.7702712999999,242.87943057726824,254.61556942273182,218.00215078560032,215.83223984342447,0.20318148951554632,2.1699109421758465
1505106000,2017-09-11T05:00:00Z,3600,241.51,247.09,246.01,241.61,179.17648554000002,243.0704817846576,254.58551821534246,216.348973719929,215.24388074447302,0.017921146953409052,1.1050929754559888
1505109600,2017-09-11T06:00:00Z,3600,241.92,247.86,243.43,245.75,154.18730730000004,243.79288423678383,254.52611576321613,215.55710329650583,215.00471841553173,0.644781144781144,0.5523848809741025
1505113200,2017-09-11T07:00:00Z,3600,244.01,247.17,245.6,245.68,115.93827158999997,244.25959013551932,254.50240986448068,214.91117649644661,214.81817714533577,0.5284810126582334,0.09299935111084778
1505116800,2017-09-11T08:00:00Z,3600,242.73,246.74,245.23,245.0,146.61959170000003,244.60233577636734,254.47166422363262,214.312993780788,214.6351227179217,0.566084788029925,-0.32212893713369795
1505120400,2017-09-11T09:00:00Z,3600,241.8,245.49,244.98,245.32,123.08721043,244.80909668662332,254.46390331337665,213.86366311294577,214.47375438765482,0.9539295392953886,-0.610091274709049
1505124000,2017-09-11T10:00:00Z,3600,244.56,245.5,244.59,245.5,3.98990322,244.9970582922945,254.45794170770554,213.43714426687893,214.34175787608416,1.0,-0.9046136092052279
1505127600,2017-09-11T11:00:00Z,3600,245.26,247.0,245.5,245.99,41.19352234,245.09334035387838,254.46265964612155,213.28548970101906,214.27754500904365,0.41954022988506573,-0.9920553080245895
1505131200,2017-09-11T12:00:00Z,3600,245.84,247.0,245.99,247.0,33.547765520000006,245.05493539848587,254.4510646015141,213.36054635826727,214.3016465643729,1.0,-0.9411002061056308
1505134800,2017-09-11T13:00:00Z,3600,246.97,254.5,246.99,250.01,248.20048611999974,244.9675840453407,253.9894159546593,213.81058122438054,214.52534973239787,0.4037184594953508,-0.7147685080173289
1505138400,2017-09-11T14:00:00Z,3600,250.43,253.58,251.05,251.93,144.0135962599999,245.0107977863199,253.44020221368012,214.42385648695853,214.86826263618053,0.47619047619047533,-0.4444061492220044
1505142000,2017-09-11T15:00:00Z,3600,248.51,251.93,251.79,251.93,168.01820495000004,245.02539435142174,253.08760564857837,214.8847280621714,215.17126263076196,1.0,-0.2865345685905538
1505145600,2017-09-11T16:00:00Z,3600,251.42,253.19,251.42,253.19,104.3377166,245.026152192864,253.13084780713604,215.6930506929088,215.54157160918402,1.0,0.15147908372478014
1505149200,2017-09-11T17:00:00Z,3600,251.8,254.2,253.18,251.83,103.86084824999999,245.0192502248062,253.0817497751938,216.25687455377323,215.7708042331217,0.012500000000000592,0.4860703206515211
1505152800,2017-09-11T18:00:00Z,3600,250.91,251.92,251.81,251.91,60.80200359,245.07594478364695,252.61905521635305,216.66049257960648,215.96372872365387,0.990099009900999,0.6967638559526108
1505156400,2017-09-11T19:00:00Z,3600,248.05,251.9,251.9,249.73,123.30388156000001,245.08470843845342,252.6322915615465,216.66768241188467,215.90085070907958,0.4363636363636314,0.7668317028050922
1505160000,2017-09-11T20:00:00Z,3600,248.39,249.72,249.71,248.39,36.51992643999999,245.1614848596072,252.67451514039274,216.48148083924596,215.72852728279852,0.0,0.7529535564474372
1505163600,2017-09-11T21:00:00Z,3600,248.39,249.73,248.4,249.13,72.58716673999997,245.09952658228835,252.55747341771163,216.4312903891447,215.64055906955167,0.5522388059701546,0.7907313195930215
1505167200,2017-09-11T22:00:00Z,3600,249.13,252.63,249.13,251.73,201.92302728999988,245.11207456034947,252.32092543965052,216.78550331355643,215.77716645378342,0.7428571428571412,1.00833685977301
1505170800,2017-09-11T23:00:00Z,3600,250.9,252.6,251.98,250.97,77.05652378000002,245.27709485775486,251.5759051422451,216.95798457064643,215.8510341657583,0.04117647058823156,1.1069504048881242
1505174400,2017-09-12T00:00:00Z,3600,251.81,253.0,251.81,253.0,103.76033081,245.5353104925124,252.02468950748755,217.39561696775263,216.0337634405159,1.0,1.3618535272367183
1505178000,2017-09-12T01:00:00Z,3600,253.0,253.0,253.0,253.0,0,246.42997011489862,252.26902988510133,217.70354773150683,216.26773716888306,1.0,1.4358105626237716
1505181600,2017-09-12T02:00:00Z,3600,252.95,252.99,252.99,252.95,4.12,246.8121883581499,252.60681164185007,217.91661363974924,216.50385635064916,0.0,1.4127572891000852
1505185200,2017-09-12T03:00:00Z,3600,252.94,253.0,252.95,253.0,33.089044140000006,247.24884389251184,252.9021561074881,218.1045673981223,216.68890687980914,1.0,1.4156605183131603
1505188800,2017-09-12T04:00:00Z,3600,252.94,255.0,253.0,254.99,83.30157650999999,247.80731775667795,253.34268224332197,218.54395459408835,216.97694509692874,0.9951456310679656,1.567009497159603
1505192400,2017-09-12T05:00:00Z,3600,254.98,257.4,255.0,257.4,113.35762363,248.30784535421716,254.05015464578273,219.3149678203835,217.393936353499,1.0,1.9210314668845
1505196000,2017-09-12T06:00:00Z,3600,257.08,265.0,257.39,265.0,459.9917717899999,248.25126326791053,256.05673673208935,221.13598902991694,218.45114951283657,1.0,2.684839517080377
1505199600,2017-09-12T07:00:00Z,3600,261.22,267.4,265.23,264.66,839.8065421800005,248.58414694366513,257.59085305633477,222.6693384257906,219.44828018849898,0.5566343042071239,3.221058237291629
1505203200,2017-09-12T08:00:00Z,3600,257.01,264.33,264.11,260.0,377.24124934000014,249.22153512524733,258.2534648747527,223.27664967822963,219.98527654113465,0.4084699453551929,3.291373137094979
1505206800,2017-09-12T09:00:00Z,3600,258.71,261.58,260.01,260.0,215.83432612999994,249.60983337235407,258.8641666276459,223.7751171836048,220.4832369669874,0.4494773519163827,3.2918802166174146
1505210400,2017-09-12T10:00:00Z,3600,259.0,261.34,260.0,260.72,121.72010684000003,249.87516031716143,259.4778396828385,224.25388134600476,221.00444583921575,0.7350427350427545,3.2494355067890126
1505214000,2017-09-12T11:00:00Z,3600,261.33,263.4,261.33,262.51,87.22497801,250.15930888689303,260.25169111310703,224.95030763656126,221.61633701118683,0.5700483091787492,3.333970625374434
1505217600,2017-09-12T12:00:00Z,3600,260.61,262.98,262.51,260.61,209.83498161999998,250.42055946989305,260.73244053010706,225.2048637880992,222.04054359934378,0.0,3.1643201887554255
1505221200,2017-09-12T13:00:00Z,3600,258.01,260.94,260.94,258.01,176.77876187999996,250.77839467995813,260.9926053200419,225.01981829230036,222.2360462767929,0.0,2.783772015507452
1505224800,2017-09-12T14:00:00Z,3600,257.23,258.03,258.02,257.24,201.3740364399999,251.12079676419248,261.1832032358075,224.74572479029962,222.34997573689378,0.012499999999989343,2.3957490534058365
1505228400,2017-09-12T15:00:00Z,3600,254.0,258.0,257.23,254.88,212.77639528999993,251.58606815638495,261.2329318436151,224.1493667001619,222.25065687452852,0.21999999999999886,1.8987098256333752
1505232000,2017-09-12T16:00:00Z,3600,252.49,257.19,254.15,257.19,77.85848360000001,252.39004546496994,261.30895453503,223.9593952555886,222.31037814570462,1.0,1.649017109883971
1505235600,2017-09-12T17:00:00Z,3600,251.0,256.04,256.02,251.0,213.67956821000004,252.62915125439008,261.2568487456099,222.79553301862362,221.9076200428138,0.0,0.8879129758098259
1505239200,2017-09-12T18:00:00Z,3600,240.21,251.0,251.0,243.03,1476.3257643600004,251.33693860024846,261.6790613997515,220.4262074744893,220.9322535799196,0.2613531047265983,-0.5060461054303005
1505242800,2017-09-12T19:00:00Z,3600,241.81,248.35,243.03,248.35,1097.9655801800016,251.03687912121833,261.7171208787817,219.24807597877862,220.43637927105692,1.0,-1.188303292278306
1505246400,2017-09-12T20:00:00Z,3600,241.6,248.2,247.89,248.2,708.8688986299998,250.54841780055085,261.72558219944915,218.3247375632948,219.96529760012191,1.0,-1.640560036827111
1505250000,2017-09-12T21:00:00Z,3600,248.19,250.91,248.19,249.75,266.3266799599999,250.25143309929018,261.6975669007098,217.78229326379557,219.66563213312605,0.573529411764707,-1.8833388693304869
1505253600,2017-09-12T22:00:00Z,3600,248.9,250.59,249.74,249.15,263.11541355000014,249.90328373548462,261.66571626451537,217.2160815672091,219.3571764312331,0.14792899408284044,-2.141094864024012
1505257200,2017-09-12T23:00:00Z,3600,246.5,249.48,249.29,247.2,144.84935867000002,249.34619822227305,261.6428017777269,216.3997139213608,218.91982738769562,0.2348993288590574,-2.5201134663348057
1505260800,2017-09-13T00:00:00Z,3600,245.0,247.44,247.2,246.41,166.51619657,248.60552672219148,261.5254732778085,215.6267364158887,218.43031519321752,0.5778688524590155,-2.8035787773288234
1505264400,2017-09-13T01:00:00Z,3600,245.0,246.94,246.94,245.0,179.40487682,247.65285141862907,261.23814858137087,214.80947679340667,217.88030647994756,0.0,-3.0708296865408897
1505268000,2017-09-13T02:00:00Z,3600,237.0,245.0,245.0,237.0,658.6264588700004,245.70877901920755,260.38222098079245,212.90201395944223,216.75864611540968,0.0,-3.8566321559674464
1505271600,2017-09-13T03:00:00Z,3600,230.43,238.46,237.0,231.53,335.9560466599999,243.17410566105684,259.6038943389431,210.49477180931908,215.31520861784765,0.13698630136986228,-4.820436808528569
1505275200,2017-09-13T04:00:00Z,3600,225.11,235.08,231.15,235.08,1292.3334640899998,241.45256381992246,258.83343618007746,208.95712853034922,214.2417867831853,1.0,-5.284658252836067
1505278800,2017-09-13T05:00:00Z,3600,232.98,240.05,235.6,234.44,856.0410439300002,239.8449343128777,257.88506568712216,207.6858537620496,213.19993687620794,0.206506364922207,-5.514083114158353
1505282400,2017-09-13T06:00:00Z,3600,234.2,241.17,234.63,239.01,339.9171451799997,238.94704424013347,256.6119557598666,207.47911230682422,212.5534125967611,0.6901004304160693,-5.074300289936872
1505286000,2017-09-13T07:00:00Z,3600,233.0,241.21,239.67,235.42,470.4433865700002,237.88298121051002,254.96701878949,206.64122637154009,211.6649090285352,0.2947624847746632,-5.023682656995106
1505289600,2017-09-13T08:00:00Z,3600,230.0,234.67,234.67,232.11,738.4582221000003,236.56669044799136,253.43330955200864,205.42573983262525,210.52101893619135,0.4518201284796615,-5.095279103566099
1505293200,2017-09-13T09:00:00Z,3600,231.0,234.87,232.29,231.56,216.73953871999987,235.31446354486005,252.04053645513997,204.28065360990368,209.42448546962527,0.1447028423772614,-5.143831859721587
1505296800,2017-09-13T10:00:00Z,3600,221.57,240.0,231.45,222.12,1974.4428429099999,232.92727614521408,250.91572385478588,201.87057051482307,207.75725552864515,0.029842647856755895,-5.886685013822074
1505300400,2017-09-13T11:00:00Z,3600,215.0,225.0,222.9,218.17,1570.8717013400021,230.22002037301922,249.9519796269808,199.26370472674554,205.92110060329756,0.3169999999999987,-6.657395876552016
1505304000,2017-09-13T12:00:00Z,3600,211.0,224.2,217.1,223.54,1675.239664200001,228.73044914982867,248.0765508501713,197.90162907166516,204.6109825940731,0.9500000000000002,-6.709353522407952
1505307600,2017-09-13T13:00:00Z,3600,223.0,230.0,223.16,224.5,869.3260621499996,227.4066820349016,246.7503179650984,196.92633971342025,203.45090720426566,0.21428571428571427,-6.524567490845413
1505311200,2017-09-13T14:00:00Z,3600,218.03,224.8,224.5,221.9,639.6208752300001,225.91377582361767,246.1302241763823,195.86644290756817,202.20332634034563,0.571639586410635,-6.336883432777455
1505314800,2017-09-13T15:00:00Z,3600,220.62,229.35,221.9,225.49,461.8626755300003,224.93833005275798,244.81966994724195,195.63585783631618,201.3397934405179,0.5578465063001157,-5.7039356042017175
1505318400,2017-09-13T16:00:00Z,3600,223.45,231.99,225.39,231.99,665.31461491,224.5972343638772,243.5397656361227,196.3682987574317,201.02888181171022,1.0,-4.660583054278533
1505322000,2017-09-13T17:00:00Z,3600,226.51,235.0,231.99,232.26,1101.3187985700006,224.4299721588758,241.95802784112422,197.04277161599325,200.78461844081238,0.6772673733804468,-3.7418468248191346
1505325600,2017-09-13T18:00:00Z,3600,228.0,232.5,232.25,229.06,322.96330861000007,224.19425361542875,240.18474638457127,197.02597780185016,200.29847105006277,0.23555555555555607,-3.272493248212612
1505329200,2017-09-13T19:00:00Z,3600,226.45,230.06,229.2,226.45,113.16645006999974,223.85618640589,238.44781359410996,196.68414233364652,199.71721803053828,0.0,-3.033075696891757
1505332800,2017-09-13T20:00:00Z,3600,226.45,230.35,226.46,230.0,70.13771380999998,223.92980469719154,236.73319530280847,197.01016569641465,199.5215830544175,0.9102564102564118,-2.511417358002859
1505336400,2017-09-13T21:00:00Z,3600,229.02,231.55,230.04,230.55,108.43989749999999,224.15887715734775,235.05912284265227,197.38206632321325,199.327788014813,0.6047430830039527,-1.9457216915997435
1505340000,2017-09-13T22:00:00Z,3600,230.99,236.99,231.0,234.98,305.79217295999973,224.17839626238492,234.83760373761498,198.57431988312808,199.47765767237928,0.6649999999999968,-0.9033377892511965
1505343600,2017-09-13T23:00:00Z,3600,233.22,236.83,234.99,234.22,80.27487012,224.23026305489125,235.05473694510871,199.54769040298243,199.54465704480435,0.27700831024930644,0.003033358178072376
1505347200,2017-09-14T00:00:00Z,3600,233.23,236.33,233.23,236.29,47.06457018999999,224.22396805995803,235.18203194004192,200.57878421117078,199.76589392063056,0.9870967741935419,0.8128902905402242
1505350800,2017-09-14T01:00:00Z,3600,235.38,236.99,236.44,236.36,6.1287605,224.2218682102715,235.37613178972845,201.4419978139513,199.9954895027673,0.6086956521739192,1.4465083111840045
1505354400,2017-09-14T02:00:00Z,3600,232.59,236.99,236.98,232.59,53.96669909000001,224.26755702458996,234.68844297541006,201.6455158690511,199.93703536349057,0.0,1.7084805055605443
1505358000,2017-09-14T03:00:00Z,3600,229.11,232.76,232.76,229.27,76.47556369,224.14148869060728,234.19951130939273,201.2321000451042,199.65136315437758,0.043835616438355506,1.5807368907266266
1505361600,2017-09-14T04:00:00Z,3600,226.51,230.44,229.1,229.02,58.27632507,224.0324085239659,233.99959147603414,200.70930189017633,199.44853678154595,0.6386768447837188,1.2607651086303804
1505365200,2017-09-14T05:00:00Z,3600,228.31,232.08,229.24,228.31,89.30884510000003,223.90263111161292,233.80436888838724,200.1520857189035,199.26302047626064,0.0,0.8890652426428574
1505368800,2017-09-14T06:00:00Z,3600,226.52,228.0,228.0,227.04,87.0563762,224.3721302503401,233.82686974965998,199.55134003449598,198.9616609238834,0.3513513513513415,0.5896791106125931
1505372400,2017-09-14T07:00:00Z,3600,227.05,230.0,227.05,230.0,205.62642720999992,225.68275861505322,233.69924138494673,199.55297553012377,198.90805846580662,1.0,0.6449170643171556
1505376000,2017-09-14T08:00:00Z,3600,227.77,230.0,229.61,229.13,106.03385268,226.21392246852275,233.72707753147733,199.34689505081965,198.74822485911147,0.6098654708520141,0.5986701917081803
